track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,,,,,,,,,,, 
4TidZppKEGjlxB99IxZCeu,Countdown,KAY JAM,26,Kay Jam,11/25/2019,0.586,,,,,,,,,,,
5r2LYZLVf8WNf8BfaeWUzq,Out of Sight,KAY JAM,21,Kay Jam,11/25/2019,0.597,,,,,,,,,,,
1CnRd0ZgMCb9GL72Clwwkj,Picture,KAY JAM,25,Kay Jam,11/25/2019,0.573,,,,,,,,,,,
1AJ8AeP1TFvvCGizmxLyPt,Strangers After,Flight Club,21,Recreational Love,11/15/2019,0.526,,,,,,,,,,,
1dWf79EQ2kJuZ7aTLdlzYd,Hard Luck,Flight Club,21,Recreational Love,11/15/2019,0.531,,,,,,,,,,,
1zDFq57mLkKc2wd6nfc8oq,This Is Living,Flight Club,21,Recreational Love,11/15/2019,0.361,,,,,,,,,,,
6VJloY2Xxqetz3VvMYoYDo,Drink,Bad Apples,23,Bad Apples,9/14/2019,0.255,,,,,,,,,,,
2TNd4eAOe1zu28mClWcXz8,You're Never Gonna Like Me,Bad Apples,17,Bad Apples,9/14/2019,0.339,,,,,,,,,,,
7IHZxpSS1FbVBIY8GKinlK,Suicide (Gonna Make Its Call),Bad Apples,23,Bad Apples,9/14/2019,0.211,,,,,,,,,,,
0VnVmLWdJt46gLpnIXsh0g,Bloodstained,Abram Mahoney,33,Bloodstained,2/9/2019,0.609,,,,,,,,,,,
4mVY6EgPvdaTp1HckpWlf4,Like You,Abram Mahoney,32,Bloodstained,2/9/2019,0.684,,,,,,,,,,,
2M2sRE3Z8ybw1vF3w99fVv,Demons,Louzada,29,The Z Files,8/23/2019,0.162,,,,,,,,,,,
0vzgV6YG3UduVRrkdW8fhc,All over the World,Louzada,29,The Z Files,8/23/2019,0.615,,,,,,,,,,,
13BpkO9VHwHQGxVPMlIkl9,Dreaming of You,Louzada,27,The Z Files,8/23/2019,0.471,,,,,,,,,,,
0Lbw9FBbnN9vgiPWnD6Lrt,349,MINST,18,Det finns ingen ärlighet,11/29/2019,0.497,,,,,,,,,,,
0AaH2y9elmyLhZDUZGBwgh,Confessions,Before Us All,18,Deception,9/27/2019,0.484,,,,,,,,,,,
3IKcPRETvaJ7ARE3W3RWyN,Insanity,Before Us All,20,Deception,9/27/2019,0.465,,,,,,,,,,,
21SWFVcdFhrBwJbpINQ4rJ,Una Vez Más,La Suite,21,Vas a Reír,4/12/2019,0.57,,,,,,,,,,,
0u9c0SWTzvru9vX8IAE6Jv,Naufragio,Guille Taranto,14,Guille Taranto,10/29/2018,0.509,,,,,,,,,,,
4rNhyXX37nvNkRnoD2Gff5,Ugly,Scoo8y Smack,21,Finally Broken,3/8/2019,0.651,,,,,,,,,,,
0QjploZFoXNkEeARysbQmk,Gave 'em Love,Scoo8y Smack,21,Finally Broken,3/8/2019,0.529,,,,,,,,,,,
3pNkW6pIdmOnM3ete3N6TD,Teenagers,Scoo8y Smack,21,Finally Broken,3/8/2019,0.783,,,,,,,,,,,
1Dj69qOIfqD21IisJJMie1,Don't Surrender,Rewave,25,Don't Surrender,12/11/2019,0.644,,,,,,,,,,,
4fKAPa1mPoF0fE3C5tqQ2t,Unbreakable,Of Mice & Men,41,Unbreakable,4/24/2017,0.457,,,,,,,,,,,
632Xl9n1wHgMKoxD07WZHW,Hate Me,DED,54,Mis-An-Thrope,7/21/2017,0.573,,,,,,,,,,,
7EUiapvzdmXuh191SHrpFT,Blood,Breaking Benjamin,3,Blood,2/23/2018,0.475,,,,,,,,,,,
2U0nXVgU5FcLTFtPbkcv1v,Dream On,Blacktop Mojo,54,Burn the Ships,3/10/2017,0.49,,,,,,,,,,,
3wcAP40KVCwLnuLKxLYEs5,Harley,Letters from the Fire,24,Harley,5/18/2018,0.394,,,,,,,,,,,
3h2BczCiAjSwHpEyq7UXja,Hallelujah,Shim,23,Hallelujah,5/16/2018,0.381,,,,,,,,,,,
2sGhn8rcR2qrMymhDIfxyO,Numb (Acoustic),The Veer Union,16,Numb (Acoustic),7/6/2018,0.446,,,,,,,,,,,
7vIdRrMklCkr8fwP6kvw3m,Hear Me Now (feat. DIAMANTE),Bad Wolves,61,Disobey,5/11/2018,0.338,,,,,,,,,,,
7jhYBaGt3WSzYaW6CRrmL2,Paradise (What About Us?) [feat. Tarja],Within Temptation,0,Paradise (What About Us?) [Feat. Tarja],10/1/2013,0.458,,,,,,,,,,,
1wnq9TwifJ9ipLUFsm8vKx,Lola Montez,Volbeat,57,Outlaw Gentlemen & Shady Ladies,1/1/2013,0.513,,,,,,,,,,,
4Y2Ck2OglehYuE8HMt46PB,Octane,Burnos,13,Octane,9/17/2013,0.331,,,,,,,,,,,
0WrrIkbhC2H4WRqxqY1Xot,Sail,DevilDriver,50,Winter Kills,8/27/2013,0.458,,,,,,,,,,,
02MjAy2BTPTdqO19O5VtHO,Getting Away With Murder,Papa Roach,38,To Be Loved: The Best Of Papa Roach (Edited Version),1/1/2010,0.557,,,,,,,,,,,
5Z7L8FJk0aRrpxYyvoCFik,Stardust,Gemini Syndrome,38,Lux,9/10/2013,0.453,,,,,,,,,,,
5anCkDvJ17aznvK5TED5uo,Hail to the King,Avenged Sevenfold,75,Hail to the King,8/23/2013,0.58,,,,,,,,,,,
1fQaoh3imrMunWVZh5kf90,Shepherd of Fire,Avenged Sevenfold,68,Hail to the King,8/23/2013,0.576,,,,,,,,,,,
0uQgnWXXTGPTwgypj0MNmB,With Me Now,Blacklite District,0,With Me Now,10/13/2013,0.544,,,,,,,,,,,
3uetL2NzwSqpmEbMdgcgsR,Immortal,Eve To Adam,42,Locked & Loaded,9/17/2013,0.377,,,,,,,,,,,
51EmxIMMOFEY3G6REpX9Ze,House Of The Rising Sun,Five Finger Death Punch,1,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),1/1/2013,0.468,,,,,,,,,,,
0Swvh86QCHSVk3yXUDeEM8,Let Me Go,Avril Lavigne,5,Avril Lavigne,11/6/2013,0.389,,,,,,,,,,,
2fM6IykCVPDUucdkbdX5mf,Heaven Knows,The Pretty Reckless,0,Heaven Knows,11/19/2013,0.549,,,,,,,,,,,
5vJKDteoDcK1uId4IUJSmQ,Adrenalize,In This Moment,0,Blood (Re-Issue + Bonus),6/3/2013,0.465,,,,,,,,,,,
15zUfY9L1p7bN9JsgaTAP0,Strife,Trivium,59,Vengeance Falls (Special Edition),10/8/2013,0.461,,,,,,,,,,,
0rSdhfeQmYAfzO3kcjsCpg,Whore,In This Moment,1,Blood,8/13/2012,0.604,,,,,,,,,,,
308BpHy6evPQz9hSPpSLNf,Blood,In This Moment,1,Blood,8/13/2012,0.534,,,,,,,,,,,
2D1O6DE5aJDGHsb0W38EAN,The Unforgiven II,Metallica,7,Reload,11/18/1997,0.49,,,,,,,,,,,
1VGoxAxuw65pJW0ATxjFpu,Strike Back,We As Human,45,We As Human,6/21/2011,0.523,,,,,,,,,,,
1q9ru9Wx2Q9Ez8irkGcyFa,Tired,Stone Sour,56,"House of Gold & Bones, Part 1",10/17/2012,0.312,,,,,,,,,,,
6LEpnhwG1zFp7rmSgzt9qr,Deal with the Devil,Pop Evil,53,Onyx,5/14/2013,0.611,,,,,,,,,,,
0AY6XbTfRSk9wpCIQTnwc0,Light Up the Sky,Thousand Foot Krutch,44,The End Is Where We Begin,4/17/2012,0.454,,,,,,,,,,,
0dnx2LK0rnPTACGzbLc1Jx,Mz. Hyde,Halestorm,49,The Strange Case of...,4/3/2012,0.558,,,,,,,,,,,
0fE5kL2rRlaSQ86OvZG1NX,Always,Killswitch Engage,48,Disarm The Descent (Special Edition),3/29/2013,0.535,,,,,,,,,,,
2h1rjzw90ZeMgbzOHJFHao,What If I Was Nothing,All That Remains,0,A War You Cannot Win,11/6/2012,0.434,,,,,,,,,,,
2bcrVoFMJAco4bwKmFFKkm,Love the Way You Hate Me,Like A Storm,0,"Chaos Theory, Pt. 1.",11/5/2012,0.493,,,,,,,,,,,
0bIaAG656Kq0JGmw3N1TeS,One For the Money,Escape the Fate,0,Ungrateful (Deluxe),5/14/2013,0.528,,,,,,,,,,,
4iWYPj04kHXcZK0st5yzZf,Courtesy Call,Thousand Foot Krutch,68,The End Is Where We Begin,4/17/2012,0.532,,,,,,,,,,,
5jGeQRvBScdvFEkbiAlS7J,No Surprise - Edit,Theory of a Deadman,39,Gasoline (Special Edition),3/28/2005,0.473,,,,,,,,,,,
2e8r5YIPMCxXVJPPfwaSK8,Use Me,Hinder,45,Take It To The Limit,1/1/2008,0.493,,,,,,,,,,,
2weyHZ3Rk4PZVZODz1asqz,Temper Temper,Bullet For My Valentine,47,Temper Temper (Deluxe Version),2/8/2013,0.439,,,,,,,,,,,
24Pi0KCtYWtnKxxzopkcPG,Get Stoned,Hinder,60,Extreme Behavior,2005,0.448,,,,,,,,,,,
3iWlbqAaoIR7H7gyO3a6rV,Tears Don't Fall,Bullet For My Valentine,59,The Poison (Deluxe Version),6/12/2007,0.212,,,,,,,,,,,
6DaCyC7XkbzvOu14letZUl,Riot,Three Days Grace,25,Life Starts Now,11/27/2009,0.51,,,,,,,,,,,
1ugJHNt9h6R2PSuITjw3aH,Die For You,Otherwise,0,True Love Never Dies,5/21/2012,0.575,,,,,,,,,,,
7vQHgaUJCODPVaAhJIJyjz,Die For You,Red,35,Release The Panic,2/1/2013,0.608,,,,,,,,,,,
3iGjPHGVRKPgQ6LvSN2zJI,Scars,Papa Roach,52,To Be Loved: The Best Of Papa Roach (Explicit Version),1/1/2010,0.428,,,,,,,,,,,
3R1dKSBSfC1qAunq9qr5nL,Mystify,Saving Abel,19,Crackin' the Safe,8/6/2013,0.469,,,,,,,,,,,
3siZ8Gr2G9zelmm1NZOmP3,Dead But Rising,Volbeat,49,Outlaw Gentlemen & Shady Ladies,1/1/2013,0.397,,,,,,,,,,,
6jEDx1AuVMOrK58yydBgmA,We Don't Belong,Black Veil Brides,37,Wretched and Divine: The Story Of The Wild Ones Ultimate Edition,1/1/2013,0.511,,,,,,,,,,,
3JDq9RHax5vBjyamtba48p,Rise Up,Saliva,0,Rise Up - Single,2/18/2014,0.497,,,,,,,,,,,
1xBCv8m2xTSIijcgfi2HtF,Gunfight,Sick Puppies,22,Connect,1/1/2013,0.488,,,,,,,,,,,
5V2sX7luo5vAsnfp8mBA3m,Torn to Pieces,Pop Evil,59,Onyx,5/14/2013,0.612,,,,,,,,,,,
42uM866bNjDQdd9lN9f7IY,Call Me,In This Moment,0,Call Me,7/3/2009,0.426,,,,,,,,,,,
5DsD9rUwGiiWZxyDPkm48V,Die Trying,Art Of Dying,49,Vices And Virtues,3/18/2011,0.313,,,,,,,,,,,
1yYLeHIe61GotPPs5Cqu7s,What You Want,Evanescence,0,Evanescence,2011,0.572,,,,,,,,,,,
3t4ZPAnEu7nkq9yWYPsbb1,Feed The Machine,Red,43,Until We Have Faces,2/1/2011,0.116,,,,,,,,,,,
0umQQTb1wwU3slaGJ08Y6j,The Bleeding,Five Finger Death Punch,0,The Way Of The Fist,7/31/2007,0.322,,,,,,,,,,,
1FgFXxPsmUmiJMoJNi8idR,Take the Bullets Away (feat. Lacey Sturm),We As Human,47,We As Human,6/21/2011,0.484,,,,,,,,,,,
60rHc4AkLlP4XVSATvBb6K,I Miss the Misery,Halestorm,59,The Strange Case of...,4/3/2012,0.469,,,,,,,,,,,
5SwCwWPx2LjBEkC8DXei4Q,Nothing Left to Lose,Heaven's Basement,41,Filthy Empire (Explicit),2/5/2013,0.319,,,,,,,,,,,
2YBlMJksqVb0L3HiAV9B5v,The Fire,Rev Theory,33,Justice,2011,0.42,,,,,,,,,,,
0AGJuICX9Uhne0ER96c4Rw,Freak Like Me,Halestorm,44,The Strange Case of...,4/3/2012,0.524,,,,,,,,,,,
5rHyZ8jMmAXw4C8hLww9G8,Try to Fight It,Shallow Side,0,Home Today,4/6/2012,0.431,,,,,,,,,,,
65XY6Cx0263J5BPnY8mPyE,Narcissistic Cannibal (feat. Skrillex & Kill the Noise),Korn,60,The Path Of Totality (Special Edition),11/30/2011,0.519,,,,,,,,,,,
3X8pRT8kfaXUmuDl26P5Pa,If Anything At All,Cathercist,0,The Untimely Death of Zack Sawyer,9/1/2011,0.405,,,,,,,,,,,
2nZ63SBfnreUBTnpe7YJt0,Electric Halo,Kyng,0,Electric Halo,2/11/2014,0.539,,,,,,,,,,,
6bdt0GYvmh3lCMfZOMswfE,Let the Sparks Fly,Thousand Foot Krutch,53,The End Is Where We Begin,4/17/2012,0.645,,,,,,,,,,,
2opyAm6zOyjR0An5LkblfN,Make Me Wanna Die,The Pretty Reckless,52,Light Me Up,1/1/2010,0.495,,,,,,,,,,,
2tlETUiIcT9IiQYDUdnj4B,Painkiller,Three Days Grace,0,Painkiller,4/1/2014,0.475,,,,,,,,,,,
5zsgyaahJyDW91qyvzSG3Y,Guilty All the Same (feat. Rakim),Linkin Park,34,Guilty All the Same (feat. Rakim),3/7/2014,0.566,,,,,,,,,,,
0MKH69gX6NZWTorqpAhbox,Criminal,Framing Hanley,18,Criminal,3/18/2014,0.503,,,,,,,,,,,
20H8UbFNGzekNvRbJsBoOY,More Than This Ft Dan Chandler of Evans Blue,HeavensDust,30,The Sounds of Hope : The World Rocks for Japan,3/10/2014,0.396,,,,,,,,,,,
4mgDustRkMhvBTvO0mC8Su,Cry,The Used,0,Imaginary Enemy,4/1/2014,0.595,,,,,,,,,,,
411GxeLBfejBTzT1WBXSgn,Break Down The Walls,Asking Alexandria,44,From Death To Destiny,8/6/2013,0.469,,,,,,,,,,,
4ixhOZtG2MHMB5eKDM0gCg,Room To Breathe,You Me At Six,0,Cavalier Youth,1/1/2014,0.431,,,,,,,,,,,
2MwCQtdvtZGbW2Iu92FfFv,Shoot to Thrill,Halestorm,46,ReAniMate 2.0: The CoVeRs eP,10/15/2013,0.654,,,,,,,,,,,
2H3RItApoG6UTTbPZuul5r,The Last One Alive,Demon Hunter,14,The Last One Alive,4/8/2014,0.45,,,,,,,,,,,
60OKW0mZiPFHVpHl3eHueg,Fix Me,10 Years,58,Feeding The Wolves (Deluxe Version),1/1/2010,0.448,,,,,,,,,,,
1Iga5GHOuh3RxXbWytxGfx,This Is the Time (Ballast),Nothing More,0,This Is the Time (Ballast),3/11/2014,0.521,,,,,,,,,,,
20zGk7N5dJOBpYkkpMFYTE,Last Man Standing,Pop Evil,40,War Of Angels,7/5/2011,0.611,,,,,,,,,,,
2K7j4xrQENCi5r3Hii4cVe,Shatter Me Featuring Lzzy Hale,Lindsey Stirling,58,Shatter Me,4/29/2014,0.483,,,,,,,,,,,
2eDjwnjzODPYouW3en1eTw,Pittsburgh - No Intro,The Amity Affliction,33,Pittsburgh,4/15/2014,0.386,,,,,,,,,,,
5oMBsH6iijc4NjnkoHNmTL,Dangerous (Feat. Howard Jones),Within Temptation,0,Hydra,2/4/2014,0.499,,,,,,,,,,,
084ILpH20VSBeamcU7mM4K,Drown,Theory of a Deadman,26,Drown,4/22/2014,0.476,,,,,,,,,,,
7kaVhqJkTwXOr2IEOv6vSz,World On Fire,Slash,20,World On Fire,6/13/2014,0.442,,,,,,,,,,,
7u57tu5WIpn9YCp6AMBzuG,Hey Kid,Bad Seed Rising,23,Charm City,4/15/2014,0.506,,,,,,,,,,,
2uU3O5BpNnOAN7RIvsPT41,Say It,Evans Blue,0,evans|blue,7/27/2010,0.502,,,,,,,,,,,
7cDcYIYKD6Y3CzB57JwR9T,Skeletons,Heartist,21,Skeletons,4/29/2014,0.28,,,,,,,,,,,
3K32pMnJSoDSgEex4zrzfP,For Life (feat. Clint Lowery),3 Years Hollow,33,The Cracks,2/10/2014,0.263,,,,,,,,,,,
6Bd0NxQvDsQlb7WLeSwvfO,All Rise,Wovenwar,18,All Rise,5/19/2014,0.365,,,,,,,,,,,
1LJH0nZbVzhekkdg59Za9J,Set Me on Fire,Flyleaf,0,Set Me on Fire,7/15/2014,0.335,,,,,,,,,,,
5txoZyuAmtCfmDjUCEphWm,Somebody To Love - 2011 Mix,Queen,69,Bohemian Rhapsody (The Original Soundtrack),10/19/2018,0.466,,,,,,,,,,,
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,70,Hi Infidelity (30th Anniversary Edition),1980,0.306,,,,,,,,,,,
5kaiM7WaSYPybvKqEpN1zM,Don't Stop Believing,Soul&Roll,33,Slow Journey,6/20/2014,0.736,,,,,,,,,,,
0tKjVEJlX3IZ5L1rEJc5hh,When I See You Smile,Bad English,64,Bad English,6/15/1989,0.495,,,,,,,,,,,
40WtyuI7co9HbxEzmzzf9a,I Aint Missing You,Steve Pais,35,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,7/20/2013,0.766,,,,,,,,,,,
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,79,The Joshua Tree (Super Deluxe),3/3/1987,0.54,,,,,,,,,,,
3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,Soul Asylum,68,Grave Dancers Union,1/1/1992,0.613,,,,,,,,,,,
4mdcJOb3hClffn4VSpK2hw,Don't You Cry Tonight - Acoustic,Jim Seas,33,Love on Stage: 80's 90's Rock Ballads,2/20/2015,0.646,,,,,,,,,,,
4aYLAF6ckQ5ooGGGM7sWAa,The Unforgiven,Metallica,73,Metallica,1/1/1991,0.54,,,,,,,,,,,
0QbKDAp6iEC9XtQbkjRxMm,Love Song,The Cure,3,Greatest Hits,11/13/2001,0.595,,,,,,,,,,,
665Jxlgi1HamPKbW1vwzx4,We Belong,Pat Benatar,66,Tropico,1984,0.706,,,,,,,,,,,
0GJiqR0uCbQQxYelOClLbS,Nothing's Gonna Stop Us Now,Tamara Perez,34,I've Loved & Want to Love,6/20/2016,0.545,,,,,,,,,,,
3pyTksNccLM1jRvzQ4zTke,Never Tear Us Apart,INXS,59,INXS Remastered,1/1/2011,0.664,,,,,,,,,,,
6Bd8wKokB3KwlWfG8s3GSG,Free Falling,Monica Lopez,30,Everything About the Silence,6/20/2014,0.497,,,,,,,,,,,
2hjQWuAy9fsSykGerWU8Wi,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,50,The Essential Survivor,10/24/2014,0.653,,,,,,,,,,,
7LIVrWcWJUeCIBsHBkcs2T,Can't Fight This Feeling,REO Speedwagon,3,Collections,2005,0.456,,,,,,,,,,,
6DHv5Uiag2uDDgyytTThkZ,Time After Time,Carla Tous,35,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,7/20/2013,0.829,,,,,,,,,,,
29wJiSQcze8HEmxkUQykyp,Carrie,Europe,70,The Final Countdown (Expanded Edition),1986,0.457,,,,,,,,,,,
3evppwc8rJ86Y0jFHqyF8A,I Wanna Be with You Everywhere,Soul&Roll,30,I Want to Know Who I Am,5/20/2013,0.697,,,,,,,,,,,
2UbB95KqBtsPOm7cFH2yXo,Every Rose Has Its Thorn - Acoustic,Jim Seas,31,Love on Stage: 80's 90's Rock Ballads,2/20/2015,0.635,,,,,,,,,,,
3TL3pr5KVEp2zhhgZKQhZc,To Be With You,Mr. Big,6,Greatest Hits,5/25/2004,0.695,,,,,,,,,,,
57l7Y234WdweMtdiImaGqU,Beth I Hear You Calling,Smoke Trio,29,You Are and Will Be Loved,3/20/2016,0.62,,,,,,,,,,,
3SoNMDkQr86wqib28yaBI7,Love Bites,Def Leppard,49,Viva! Hysteria (Original Soundtrack),10/22/2013,0.346,,,,,,,,,,,
6KGXbG5wEb6WlIFAGKDQh0,Still Loving You,Scorpions,7,Love At First Sting (50th Anniversary Deluxe Edition),1984,0.268,,,,,,,,,,,
5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,Bonnie Tyler,74,The Very Best Of Bonnie Tyler,2/8/1999,0.435,,,,,,,,,,,
0u04FjMR2FedXkOQIFUx2r,Think Twice,Lisa Gey,33,Power Ballads 80's 90's: Best Romantic Songs & Rock Ballads from the 80s 90s Music,7/20/2013,0.557,,,,,,,,,,,
32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,Boston,19,Boston,1976,0.377,,,,,,,,,,,
6BsbglI7wMq8AXxBqqPzmt,Here I Go Again on My Own,Ken Clayton,29,"Hard Rock Music: Clásicos del Rock, Baladas Heavy, Música Rock Melódico Alternativo de los Años 60's 70's 80's",10/20/2014,0.486,,,,,,,,,,,
67cIB8595L7mYG1DWCqWNG,Without You,Mötley Crüe,14,Greatest Hits,1/1/1999,0.496,,,,,,,,,,,
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,75,Ladies And Gentlemen... The Best Of George Michael,11/9/1998,0.574,,,,,,,,,,,
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,70,Purple Rain,6/25/1984,0.729,,,,,,,,,,,
1Ui4pQVNf9qpwk6mUfiR1A,Heaven Isn't Too Far Away,Luck Wallace,29,"Hard Rock Music: Clásicos del Rock, Baladas Heavy, Música Rock Melódico Alternativo de los Años 60's 70's 80's",10/20/2014,0.472,,,,,,,,,,,
18DfMhEx4ddoreHrvZDF6Q,The Power of Love,Jennifer Rush,58,The Power Of Love: The Best Of Jennifer Rush,7/24/1995,0.521,,,,,,,,,,,
5QGcPVSJ8FD8eicZvMcNcG,Forever,KISS,2,Hot In The Shade,10/17/1989,0.43,,,,,,,,,,,
6qB7YcFpeBEQa0D6QO482y,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,68,Don't Bore Us - Get to the Chorus! Roxette's Greatest Hits,10/23/1995,0.52,,,,,,,,,,,
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,70,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),1/1/1999,0.497,,,,,,,,,,,
54b8qPFqYqIndfdxiLApea,Alone,Heart,73,Bad Animals,6/6/1987,0.418,,,,,,,,,,,
3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,Pretenders,69,Last Of The Independents,6/1/1994,0.438,,,,,,,,,,,
528CAH5pTLq86oZ52fHifA,The Flame,Cheap Trick,62,Lap Of Luxury,4/12/1988,0.629,,,,,,,,,,,
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,74,Waking Up The Neighbours,9/24/1991,0.533,,,,,,,,,,,
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,72,Chicago 17 (Expanded & Remastered),5/14/1984,0.583,,,,,,,,,,,
1HZ3cUZUw5htSFmah1V8Ko,Shine,Collective Soul,14,"Hints, Allegations & Things Left Unsaid",3/29/1994,0.54,,,,,,,,,,,
6fqLce5TNAmNgbFwXD2DdG,"I'd Do Anything For Love (But I Won't Do That) - Live From The Beacon Theatre, New York, U.S.A./1995",Meat Loaf,66,Welcome To The Neighbourhood,1995,0.265,,,,,,,,,,,
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,75,Repeat Offender,1/1/1989,0.395,,,,,,,,,,,
1h22h211rde6dDCeW2hXpN,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker,66,20th Century Masters: The Best Of Joe Cocker (The Millennium Collection),6/6/2000,0.632,,,,,,,,,,,
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,71,Solitude / Solitaire,1986,0.518,,,,,,,,,,,
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,Extreme,75,Extreme II - Pornograffitti,1/1/1990,0.623,,,,,,,,,,,
4C8qZRxrteBY9F8r2oZrV3,You're All I Need,White Lion,58,Mane Attraction,3/26/1991,0.506,,,,,,,,,,,
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply,67,Lost in Love,2/25/1980,0.512,,,,,,,,,,,
4QEbXYWpDDWHzXNINdZlzW,The Boys Are Back In Town,Thin Lizzy,10,Wild One - The Very Best Of Thin Lizzy (Remastered Version),1/1/1996,0.36,,,,,,,,,,,
5pEdaQSuxgifkk9syZvA6k,Man On The Silver Mountain,Rainbow,3,Ritchie Blackmore's Rainbow (Remastered),1/1/1975,0.594,,,,,,,,,,,
2NL4BBBSgypHnxUKmQdYcT,(Don't Fear) The Reaper,Blue Öyster Cult,10,The Essential Blue Öyster Cult,1972,0.366,,,,,,,,,,,
4vtraETxj6q2K58am1KLrT,Surrender,Cheap Trick,0,Heaven Tonight,1978-04,0.524,,,,,,,,,,,
4YUiaAd06ErtRJyfyAi0kZ,Barracuda,Heart,0,Playlist: The Very Best Of Heart,2008,0.512,,,,,,,,,,,
3Dj016lu9g5nVJ8ebMTfEo,Chinatown,Thin Lizzy,0,Chinatown (Deluxe Edition),1980,0.284,,,,,,,,,,,
6ULwhgWVBtR6wcv4zaXkHv,Jailbreak,Thin Lizzy,2,Jailbreak (Deluxe Edition),1976,0.613,,,,,,,,,,,
0kN4JHgF4LNPAPxEU3GdoX,Don't Believe A Word,Thin Lizzy,0,Johnny The Fox (Deluxe Edition),1976,0.465,,,,,,,,,,,
1R1tWUfcrMiTb2DwI4xfrL,Whiskey In The Jar,Thin Lizzy,7,The Silver Collection,1/1/2007,0.578,,,,,,,,,,,
2pQR8kOm7x3oVrofuYFVBz,The Rocker,Thin Lizzy,0,Vagabonds Of The Western World (Deluxe Edition),1973,0.259,,,,,,,,,,,
7LU2IIhnoVn722ExuO7zxd,Doctor Doctor,UFO,0,The Complete Studio Albums (1974-1986),2/21/2014,0.298,,,,,,,,,,,
2djWEUWTHHziNCGKhN10t0,Rock Bottom - 2007 Remastered Version,UFO,0,The Complete Studio Albums (1974-1986),2/21/2014,0.256,,,,,,,,,,,
6Hav2JJShJxEVq34t80hkA,Shoot Shoot - 2007 Remastered Version,UFO,0,The Complete Studio Albums (1974-1986),2/21/2014,0.475,,,,,,,,,,,
4TF7GGsPSvuFEZujlrouSb,Lights Out - 2008 Remastered Version,UFO,0,The Complete Studio Albums (1974-1986),2/21/2014,0.303,,,,,,,,,,,
4HkJqkKtL0hRGH38d6yhJA,From the Inside,Alice Cooper,26,From The Inside,1978,0.641,,,,,,,,,,,
02WVK9TPtjSOcmy9cDkd5D,Go to Hell,Alice Cooper,38,Goes To Hell,1/1/1976,0.374,,,,,,,,,,,
0mtUvL8w3vQiMm93AfnRpO,Welcome to My Nightmare,Alice Cooper,45,Welcome To My Nightmare,1975,0.438,,,,,,,,,,,
3kzmI3qZbtBKcVfiUyT2xI,Department of Youth,Alice Cooper,32,Welcome To My Nightmare,1975,0.533,,,,,,,,,,,
4gKeCkrFA6BX1M9HKqZXNi,I'm Eighteen,Alice Cooper,30,Alice Cooper's Greatest Hits,1974,0.639,,,,,,,,,,,
2ZMafcgiEaAx90bNT3mFiI,Billion Dollar Babies,Alice Cooper,22,Alice Cooper's Greatest Hits,1974,0.468,,,,,,,,,,,
6EH4t79u6Qv9cPeSnowYlu,No More Mr. Nice Guy,Alice Cooper,37,Alice Cooper's Greatest Hits,1974,0.498,,,,,,,,,,,
6RaoAZP9DWRgOZS5Fzayws,Easy Livin',Uriah Heep,1,"The Best of Uriah Heep, Pt. 1",1996,0.247,,,,,,,,,,,
28fpHwozqEsERMGZwshWGF,The Wizard,Uriah Heep,0,On the Rebound: 40th Anniversary Anthology,2010,0.438,,,,,,,,,,,
1BgQUsAUiQFuIUVz4FFyAk,Working Man,Rush,4,Spirit Of Radio: Greatest Hits (1974-1987),2003,0.204,,,,,,,,,,,
1BINQwBuKPKhpDyXipBXLl,Fly By Night,Rush,0,Spirit Of Radio: Greatest Hits (1974-1987),2003,0.495,,,,,,,,,,,
0SrczT8VHoziloOp4adnhC,2112 Overture / The Temples Of Syrinx - Chronicles Version,Rush,0,Spirit Of Radio: Greatest Hits (1974-1987),2003,0.369,,,,,,,,,,,
